dist,red,green,blue
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
0,1.0,0.9678575438294472,0.9233870355017108
1,1.0,0.018576297263766115,0.9192411599404937
1,0.9264141173665423,0.8661463806587726,0.841110356753194
1,0.9264141173665423,0.8661463806587726,0.841110356753194
1,0.9264141173665423,0.8661463806587726,0.841110356753194
1,0.9264141173665423,0.8661463806587726,0.841110356753194
1,0.9264141173665423,0.8661463806587726,0.841110356753194
1,1.0,0.9522017242078502,0.018558218013086446
1,0.9264141173665423,0.834405161947999,0.8246649022077394
2,1.0,0.9408112063213125,0.022765674902845957
2,0.9302160342994497,0.8062766391532449,0.7933190751752728
2,1.0,0.04620178069167457,0.9066759633763393
2,0.9302160342994497,0.8062766391532449,0.7933190751752728
2,0.9334109224783633,0.8048623328136582,0.7853818133331385
2,1.0,0.8742084309088071,0.9066759633763393
2,1.0,0.9408112063213125,0.038316819221552736
2,0.9334109224783633,0.8048623328136582,0.7853818133331385
2,0.9334109224783633,0.8062766391532449,0.7933190751752728
2,1.0,0.9066759633763393,0.8742084309088071
3,1.0,0.0016869890357249363,0.9082555088308847
3,1.0,0.9408307883444317,0.7417785815510349
3,0.9404077275901846,0.8216553880084633,0.06248268378609615
3,1.0,0.9082555088308847,0.0016869890357249363
3,1.0,0.9233771122329342,0.0443059512500499
3,1.0,0.9233771122329342,0.733730154851085
3,1.0,0.8551752093427637,0.05056150292021276
3,0.9474045327020058,0.7612437203550368,0.7320229411342576
3,1.0,0.9233771122329342,0.0443059512500499
4,1.0,0.02660064935064935,0.8551752093427637
4,1.0,0.005357142857142858,0.09401310234554809
4,0.9872611464968153,0.7628197205370673,0.7531423011822286
4,1.0,0.007629870129870129,0.048558935609170774
4,0.9872611464968153,0.7821745592467447,0.7724971398919059
4,0.9872611464968153,0.7531423011822286,0.7628197205370673
4,1.0,0.9201102742778287,0.0024541486587694268
4,1.0,0.733730154851085,0.890801832719387
4,1.0,0.9201102742778287,0.645984289183462
5,1.0,0.00493374228247818,0.065323167280613
5,1.0,0.025974025974025976,0.012987012987012988
5,1.0,0.07831018026762598,0.733730154851085
5,0.9904458598726115,0.1437796173049175,0.7465060431177125
5,1.0,0.8551752093427637,0.00493374228247818
5,0.9689535950447287,0.7789986215044211,0.004659928910581842
5,0.9689535950447287,0.08299509116752107,0.7789986215044211
5,0.9689535950447287,0.7789986215044211,0.004659928910581842
5,1.0,0.8892222872648415,0.004675058549901913
6,1.0,0.045713043795646176,0.04913283736754265
6,1.0,0.825866767784322,0.006623110497953863
6,1.0,0.9015397534859382,0.21217855413103187
6,1.0,0.8690722210184056,0.4838144480500501
6,1.0,0.04659090909090909,0.02386363636363636
6,0.9793023966964859,0.0,0.0032393909944930356
6,1.0,0.9015397534859382,0.21217855413103187
6,1.0,0.9015397534859382,0.21217855413103187
6,0.9793023966964859,0.7814724541435492,0.37512468170672414
6,0.9793023966964859,0.038834951456310676,0.0
7,0.9793023966964859,0.0032393909944930356,0.009718172983479106
7,1.0,0.015258853174997717,0.7488023655120541
7,1.0,0.9015397534859382,0.16825066751888448
7,0.9968152866242038,0.2821216927556724,0.3075260203468108
7,1.0,0.02785565387501243,0.006493506493506494
7,1.0,0.8366046885508733,0.04761609066990585
7,1.0,0.8024280530688926,0.26874047707939
7,1.0,0.8041371560833409,0.6253230728055321
7,1.0,0.0032258064516129032,0.016129032258064516
7,1.0,0.5330059121080257,0.595673657072544
8,1.0,0.7987333743621223,0.13917407237488985
8,1.0,0.8281233812700759,0.21194580325897566
8,1.0,0.00967741935483871,0.4875795631257115
8,1.0,0.025974025974025976,0.2857706783602776
8,1.0,0.025999350016249596,0.019499512512187196
8,1.0,0.006493506493506494,0.2857706783602776
8,1.0,0.01948051948051948,0.8321500000000001
8,1.0,0.02948179672345116,0.747961432712552
8,1.0,0.025974025974025976,0.055194805194805206
8,1.0,0.8281233812700759,0.13202313710964578
9,1.0,0.06460544478797135,0.04522381135157995
9,1.0,0.1229870491754588,0.8955577922077923
9,1.0,0.32828475099036525,0.015564935064935066
9,1.0,0.0032258064516129032,0.20958589297111554
9,1.0,0.025974025974025976,0.3474035507972664
9,1.0,0.0032258064516129032,0.49595603408883276
9,1.0,0.015564935064935066,0.3917220067125409
9,1.0,0.07503883116883114,0.8921623376623377
9,1.0,0.9236753246753245,0.08900530008604188
9,1.0,0.9228116883116884,0.10569111068802783
