dist,red,green,blue
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
0,0.1588054796511628,0.12534109242952543,0.09089556616039239
1,0.16326530612244897,0.11786916863905324,0.08346301775147928
1,0.17221843118018823,0.1251921972350878,0.010621700879765395
1,0.162613293491181,0.02104549999999999,0.08321589106166544
1,0.16088130434782608,0.11236131026392959,0.01594646099706745
1,0.13191860465116279,0.04620746165191741,0.040307756637168145
1,0.162613293491181,0.02104549999999999,0.08321589106166544
1,0.13191860465116279,0.04620746165191741,0.040307756637168145
2,0.16711454426542227,0.0824634704872213,0.06771420795034813
2,0.15936406802295075,0.07743668536129945,0.06857928943570157
2,0.15754425872093022,0.0992650647058823,0.03275563749999999
2,0.15754425872093022,0.0992650647058823,0.03275563749999999
2,0.15754425872093022,0.0992650647058823,0.03275563749999999
2,0.15160349854227406,0.07253005609684086,0.06662512547977562
2,0.1524619420289855,0.1075807624633431,0.0012228739002932546
2,0.16445836188078988,0.07446822594342238,0.07550067432100352
3,0.3964791427543925,0.33461517983704014,0.24819770582180217
3,0.13204927536231884,0.040538416422287386,0.042036070381231666
3,0.432772184800967,0.35352450462215473,0.29684548991627235
3,0.47453592768101027,0.016754411764705882,0.38050894594784584
3,0.37086206846139624,0.31785810445507817,0.033893841642228736
3,0.4894616085128401,0.43783372188762276,0.3404905974833875
3,0.4061348142539896,0.33901830181122133,0.3243555452129809
3,0.3764257771092014,0.29052583067335735,0.0
3,0.3563096666816631,0.27999818161935336,0.28293073293900145
4,0.28254797364645584,0.23391373144759395,0.024526118842829826
4,0.4029388871125976,0.03132352941176471,0.27828368284333377
4,0.2883751799168522,0.19280002809917307,0.21307972408851072
4,0.44403776635090436,0.3749207400726796,0.0012264705882352935
4,0.38325008723452453,0.03863043992257369,0.24912847186765105
4,0.30389297118502245,0.24366282123060576,0.009855255108171453
4,0.2888902296947268,0.22436334448915582,0.01563427388621095
4,0.4500751838199289,0.3398603823328428,0.33106272837389855
4,0.30389297118502245,0.24366282123060576,0.009855255108171453
4,0.45695663971391215,0.32863152425720993,0.21871608593632652
5,0.3610428026472631,0.27481431518024635,0.06967747085726271
5,0.5934090962655801,0.42875970417302467,0.23703402262245254
5,0.41162567664438277,0.0029411764705882353,0.031031892293334806
5,0.4896509739587184,0.0029411764705882353,0.32188677187235626
5,0.4075781688718285,0.3115765630494389,0.06165297943879335
5,0.39816788958388943,0.28512054980721274,0.1988506114469301
5,0.41077524604425225,0.04875952324597442,0.19908004615050426
5,0.5109422734844453,0.4338633643730844,0.023941710582085683
5,0.6535856783078317,0.5897682808184169,0.26433357338424124
5,0.7187439689664701,0.5630193889782434,0.011499852811304091
6,0.7368553033659778,0.02073529411764706,0.43261237740207903
6,0.6977871471033826,0.4151485578512461,0.6312685107480234
6,0.575658337565971,0.3033436001152186,0.46598678774587177
6,0.6990881241738569,0.6154182204522967,0.08788498276876934
6,0.6450564404560954,0.18399302671669543,0.43980867877652563
6,0.6846758720930232,0.017794117647058825,0.14341378588694403
6,0.7645160628041509,0.0,0.08973143120821375
6,0.7607634029039954,0.035800456531492546,0.4040851604700968
6,0.6978414614846217,0.0058823529411764705,0.020588235294117647
6,0.6490310175552153,0.37169133627576517,0.05738300938563028
7,0.57736189339425,0.09864322321536494,0.1463997939617716
7,0.8100290697674418,0.01764705882352941,0.01764705882352941
7,0.7284325878159189,0.5046664791613521,0.05187428839131259
7,0.6508219667384078,0.0672416177667892,0.20743186661329818
7,0.7266794798843113,0.11075791406863918,0.00872093023255814
7,0.78692934392973,0.16044992871566507,0.530138410450777
7,0.7819667397290334,0.0,0.014534883720930232
7,0.811671469740634,0.47902341580461066,0.040254553477430385
7,0.7791224081173659,0.36178753777399425,0.0029069767441860465
7,0.8414985590778098,0.026239067055393587,0.5321914119852558
8,0.8045282760159815,0.4443414717740959,0.08755781943471279
8,0.7857414038090118,0.1613994708233451,0.09452567717710145
8,0.7726217365203225,0.5153190999273268,0.46665758587166445
8,0.7566144678325907,0.3315123762238309,0.04584767618565148
8,0.4306322709387228,0.3168431486249897,0.12338771505804662
8,0.5514765842127436,0.05126622324038392,0.028882813164128097
8,0.6563856064909194,0.46667684087440126,0.3932999240125761
8,0.6829107190558077,0.008823529411764706,0.06036523761885779
8,0.7496855893777544,0.4722848500848487,0.22129959692967982
8,0.6375310848120849,0.4904739323369327,0.13165138336478652
9,0.7308079124730531,0.008797653958944282,0.03225806451612903
9,0.8250790047353568,0.026470588235294117,0.0038235294117647052
9,0.8463768115942029,0.3108175892175677,0.011730205278592375
9,0.8405797101449275,0.017595307917888565,0.08211143695014662
9,0.8139595317725753,0.041121963542558704,0.08571808726275167
9,0.5354687573818524,0.42049016994406335,0.053725225225225215
9,0.8033252296583323,0.02694610778443114,0.020958083832335328
9,0.6627448832647411,0.42211469040608424,0.12511729062777407
9,0.7790469334121446,0.4849790783892214,0.11832287971652108
9,0.6105447323415761,0.03019452681112012,0.3144065837844371
