dist,red,green,blue
9,0.9832535885167464,0.44776119402985076,0.5746268656716418
9,0.9831730769230769,0.15,0.145
9,0.9807692307692307,0.14,0.5375
9,0.9740566037735849,0.49019607843137253,0.6544117647058824
9,0.9734939759036144,0.14786967418546365,0.3007518796992481
9,0.9759036144578314,0.3157894736842105,0.44110275689223055
9,0.9449760765550239,0.22388059701492538,0.263681592039801
9,0.983132530120482,0.3057644110275689,0.2781954887218045
9,0.9807692307692307,0.5875,0.4975
9,0.9832134292565947,0.3092269326683292,0.6583541147132169
9,0.9808612440191388,0.32587064676616917,0.42786069651741293
9,0.9712918660287081,0.09950248756218906,0.3756218905472637
9,0.9835294117647059,0.43031784841075793,0.5158924205378973
9,0.9783653846153846,0.105,0.5625
9,0.973621103117506,0.44389027431421446,0.1745635910224439
9,0.9783653846153846,0.4975,0.335
9,0.9735576923076923,0.135,0.4475
9,0.9761336515513126,0.3349875930521092,0.16377171215880892
9,0.9711538461538461,0.3075,0.685
9,0.9735576923076923,0.31,0.305
9,0.9519230769230769,0.2675,0.31
9,0.9759036144578314,0.1507537688442211,0.9223057644110275
9,0.9759615384615384,0.5375,0.495
9,0.9759615384615384,0.555,0.3675
9,0.9783132530120482,0.3583959899749373,0.48120300751879697
9,0.9759615384615384,0.325,0.4925
9,0.988009592326139,0.30673316708229426,0.49875311720698257
9,0.9807692307692307,0.2625,0.56
9,0.9759615384615384,0.3725,0.53
9,0.9855769230769231,0.4275,0.4975
9,0.9831730769230769,0.125,0.58
9,0.9735576923076923,0.25,0.7325
9,0.9759615384615384,0.255,0.6875
9,0.981042654028436,0.10098522167487685,0.6527093596059114
9,0.9831730769230769,0.4825,0.575
9,0.9663461538461539,0.07,0.5025
9,0.9783653846153846,0.42857142857142855,0.3525
9,0.9808153477218226,0.3915211970074813,0.4089775561097257
9,0.9783653846153846,0.345,0.5
9,0.9711538461538461,0.165,0.6875
9,0.9759615384615384,0.655,0.14
9,0.980722891566265,0.5413533834586466,0.24812030075187969
9,0.9688995215311005,0.32587064676616917,0.43781094527363185
9,0.9712918660287081,0.3656716417910448,0.3781094527363184
9,0.9855769230769231,0.2725,0.2875
9,0.9541062801932367,0.2864321608040201,0.24874371859296482
