dist,red,green,blue
0,0.9558616891840311,0.320603747842345,0.9539336757470432
1,1.0,0.13861386138613863,0.943069306930693
1,1.0,0.1311881188118812,1.0
1,1.0,0.1311881188118812,1.0
1,1.0,0.13613861386138615,1.0
1,1.0,0.1311881188118812,1.0
1,1.0,0.13861386138613863,0.943069306930693
1,1.0,0.1311881188118812,1.0
1,1.0,0.13613861386138615,1.0
1,1.0,0.13613861386138615,1.0
1,1.0,0.13861386138613863,0.948019801980198
1,1.0,0.13613861386138615,1.0
2,1.0,0.12376237623762376,1.0
2,1.0,0.5522388059701493,0.4900497512437811
2,1.0,0.1311881188118812,0.943069306930693
2,1.0,0.12871287128712872,1.0
2,1.0,0.1311881188118812,0.75
2,1.0,0.3193069306930693,0.948019801980198
2,1.0,0.13613861386138615,0.943069306930693
2,1.0,0.12871287128712872,1.0
2,1.0,0.3193069306930693,0.7524752475247525
2,1.0,0.13366336633663367,1.0
2,1.0,0.13366336633663367,1.0
2,1.0,0.36386138613861385,0.943069306930693
2,1.0,0.12376237623762376,1.0
2,1.0,0.3688118811881188,0.75
2,1.0,0.13861386138613863,0.8910891089108911
2,1.0,0.13613861386138615,0.943069306930693
2,1.0,0.1311881188118812,0.943069306930693
2,1.0,0.13613861386138615,0.948019801980198
2,1.0,0.12871287128712872,1.0
2,1.0,0.13366336633663367,1.0
2,1.0,0.13613861386138615,0.75
2,1.0,0.13366336633663367,1.0
2,1.0,0.13613861386138615,0.943069306930693
2,1.0,0.13613861386138615,0.7524752475247525
2,1.0,0.1311881188118812,0.943069306930693
3,1.0,0.3465346534653465,0.7227722772277227
3,1.0,0.12871287128712872,0.948019801980198
3,1.0,0.31683168316831684,0.7524752475247525
3,1.0,0.3193069306930693,0.7128712871287128
3,1.0,0.3613861386138614,0.75
3,1.0,0.13861386138613863,0.693069306930693
3,1.0,0.13613861386138615,0.7425742574257426
3,1.0,0.2623762376237624,1.0
3,1.0,0.13366336633663367,0.943069306930693
3,1.0,0.3316831683168317,0.943069306930693
3,1.0,0.31683168316831684,0.7524752475247525
3,1.0,0.2722772277227723,0.551980198019802
3,1.0,0.13366336633663367,0.7227722772277227
3,1.0,0.12128712871287128,1.0
3,1.0,0.29455445544554454,0.8910891089108911
3,1.0,0.12871287128712872,0.943069306930693
3,1.0,0.12623762376237624,1.0
3,1.0,0.452970297029703,0.5915841584158416
3,1.0,0.12871287128712872,0.943069306930693
3,1.0,0.13861386138613863,0.7128712871287128
3,1.0,0.13861386138613863,0.7103960396039604
3,1.0,0.1311881188118812,0.7698019801980198
3,1.0,0.49257425742574257,0.551980198019802
3,1.0,0.12871287128712872,0.943069306930693
3,1.0,0.13366336633663367,0.943069306930693
3,1.0,0.3688118811881188,0.698019801980198
3,1.0,0.33910891089108913,0.7227722772277227
3,1.0,0.4752475247524752,0.5866336633663366
3,1.0,0.13366336633663367,0.943069306930693
3,1.0,0.3564356435643564,0.943069306930693
3,1.0,0.11633663366336634,1.0
3,1.0,0.13861386138613863,0.8341584158415841
3,1.0,0.13366336633663367,0.943069306930693
3,1.0,0.1075,0.325
3,1.0,0.12128712871287128,1.0
3,1.0,0.4752475247524752,0.3316831683168317
3,1.0,0.13366336633663367,0.948019801980198
3,1.0,0.13613861386138615,0.7623762376237624
3,1.0,0.33663366336633666,0.948019801980198
3,1.0,0.13613861386138615,0.8861386138613861
3,1.0,0.1311881188118812,0.8861386138613861
3,1.0,0.349009900990099,0.943069306930693
4,1.0,0.31683168316831684,0.7698019801980198
4,1.0,0.3613861386138614,0.7524752475247525
4,1.0,0.12376237623762376,0.7029702970297029
4,1.0,0.1311881188118812,0.8341584158415841
4,1.0,0.25,0.7524752475247525
4,1.0,0.3688118811881188,0.5024752475247525
4,1.0,0.12871287128712872,0.8960396039603961
4,1.0,0.3465346534653465,0.75
4,1.0,0.3118811881188119,0.7698019801980198
4,1.0,0.1311881188118812,0.943069306930693
4,1.0,0.3308457711442786,0.48756218905472637
4,1.0,0.12128712871287128,0.943069306930693
4,1.0,0.3589108910891089,0.75
4,1.0,0.1311881188118812,0.6658415841584159
4,1.0,0.5492610837438424,0.35960591133004927
4,1.0,0.3292079207920792,0.7698019801980198
4,1.0,0.12871287128712872,0.6732673267326733
4,1.0,0.1311881188118812,0.7698019801980198
4,1.0,0.12623762376237624,0.8044554455445545
4,1.0,0.5099502487562189,0.3009950248756219
4,1.0,0.3589108910891089,0.943069306930693
4,1.0,0.33663366336633666,0.7252475247524752
4,1.0,0.3118811881188119,0.7698019801980198
4,1.0,0.12376237623762376,0.6732673267326733
4,1.0,0.33663366336633666,0.5198019801980198
4,1.0,0.1311881188118812,0.948019801980198
4,1.0,0.452970297029703,0.5
4,1.0,0.349009900990099,0.7202970297029703
4,1.0,0.1188118811881188,1.0
4,1.0,0.12623762376237624,0.7524752475247525
4,1.0,0.46782178217821785,0.551980198019802
4,1.0,0.26485148514851486,0.5866336633663366
5,1.0,0.12623762376237624,1.0
5,1.0,0.349009900990099,0.6534653465346535
5,1.0,0.10148514851485149,0.8910891089108911
5,1.0,0.2747524752475248,0.6905940594059405
5,1.0,0.3316831683168317,0.7252475247524752
5,1.0,0.12376237623762376,0.7227722772277227
5,1.0,0.5323383084577115,0.5074626865671642
5,1.0,0.34328358208955223,0.27114427860696516
5,1.0,0.09900990099009901,0.7524752475247525
5,1.0,0.33663366336633666,0.75
5,1.0,0.3118811881188119,0.7698019801980198
5,1.0,0.12623762376237624,0.7623762376237624
5,1.0,0.12935323383084577,0.27114427860696516
5,1.0,0.3688118811881188,0.47029702970297027
5,1.0,0.26485148514851486,0.5693069306930693
5,1.0,0.33910891089108913,0.693069306930693
5,1.0,0.3688118811881188,0.46534653465346537
5,1.0,0.33663366336633666,0.7326732673267327
5,1.0,0.297029702970297,0.693069306930693
5,1.0,0.1188118811881188,0.75
5,1.0,0.6840796019900498,0.5398009950248757
5,1.0,0.12623762376237624,0.6658415841584159
5,1.0,0.3522167487684729,0.3078817733990148
5,1.0,0.34405940594059403,0.6757425742574258
5,1.0,0.2722772277227723,0.33663366336633666
5,1.0,0.11633663366336634,1.0
5,1.0,0.12871287128712872,0.698019801980198
5,1.0,0.10891089108910891,0.948019801980198
5,1.0,0.452970297029703,0.33910891089108913
5,1.0,0.12623762376237624,0.7524752475247525
5,1.0,0.11386138613861387,0.7698019801980198
5,1.0,0.5,0.37623762376237624
5,1.0,0.5470297029702971,0.5198019801980198
5,1.0,0.12623762376237624,0.943069306930693
5,1.0,0.551980198019802,0.5915841584158416
5,1.0,0.12623762376237624,0.943069306930693
5,1.0,0.3613861386138614,0.48267326732673266
6,1.0,0.5522388059701493,0.2736318407960199
6,1.0,0.2376237623762376,0.75
6,1.0,0.11633663366336634,0.943069306930693
6,1.0,0.33910891089108913,0.7227722772277227
6,1.0,0.19801980198019803,1.0
6,1.0,0.43564356435643564,0.47277227722772275
6,1.0,0.12128712871287128,0.7178217821782178
6,1.0,0.1188118811881188,0.7252475247524752
6,1.0,0.13613861386138615,0.7623762376237624
6,1.0,0.24504950495049505,0.5
6,1.0,0.12623762376237624,0.7920792079207921
6,1.0,0.1311881188118812,0.745049504950495
6,1.0,0.49504950495049505,0.5247524752475248
6,1.0,0.12623762376237624,0.943069306930693
6,1.0,0.3193069306930693,0.5371287128712872
6,1.0,0.10396039603960396,0.38366336633663367
6,1.0,0.26732673267326734,0.6485148514851485
6,1.0,0.3358208955223881,0.7114427860696517
6,1.0,0.2202970297029703,0.655940594059406
6,1.0,0.35148514851485146,0.7128712871287128
6,1.0,0.7512315270935961,0.33004926108374383
6,1.0,0.349009900990099,0.5123762376237624
6,1.0,0.35396039603960394,0.8292079207920792
6,1.0,0.3564356435643564,0.7425742574257426
6,1.0,0.10148514851485149,0.7698019801980198
6,1.0,0.1188118811881188,0.698019801980198
6,1.0,0.12623762376237624,0.49257425742574257
6,1.0,0.11386138613861387,0.7623762376237624
6,1.0,0.12623762376237624,0.45544554455445546
6,1.0,0.1188118811881188,0.75
6,1.0,0.2524752475247525,0.5272277227722773
6,1.0,0.11633663366336634,1.0
6,1.0,0.35148514851485146,0.5346534653465347
6,1.0,0.3341584158415842,0.6707920792079208
6,1.0,0.31435643564356436,0.5198019801980198
6,1.0,0.34328358208955223,0.5199004975124378
6,1.0,0.25,0.943069306930693
6,1.0,0.12623762376237624,0.7648514851485149
6,1.0,0.45588235294117646,0.41421568627450983
6,1.0,0.09405940594059406,0.7227722772277227
7,1.0,0.33251231527093594,0.5788177339901478
7,1.0,0.5443349753694581,0.48258706467661694
7,1.0,0.25,0.40931372549019607
7,1.0,0.33910891089108913,0.6831683168316832
7,1.0,0.3341584158415842,0.5123762376237624
7,1.0,0.12376237623762376,0.6683168316831684
7,1.0,0.31840796019900497,0.5199004975124378
7,1.0,0.5640394088669951,0.6133004926108374
7,1.0,0.2698019801980198,0.35396039603960394
7,1.0,0.3316831683168317,0.7524752475247525
7,1.0,0.33663366336633666,0.6212871287128713
7,1.0,0.25,0.7524752475247525
7,1.0,0.3118811881188119,0.698019801980198
7,1.0,0.22772277227722773,0.3316831683168317
7,1.0,0.10643564356435643,0.6435643564356436
7,1.0,0.36386138613861385,0.943069306930693
7,1.0,0.1188118811881188,0.8292079207920792
7,1.0,0.3415841584158416,0.45544554455445546
7,1.0,0.3613861386138614,0.504950495049505
7,1.0,0.46782178217821785,0.7524752475247525
7,1.0,0.13366336633663367,0.7623762376237624
7,1.0,0.5147783251231527,0.5763546798029556
7,1.0,0.3465346534653465,0.48267326732673266
7,1.0,0.12376237623762376,0.49504950495049505
7,1.0,0.2625,0.305
7,1.0,0.11386138613861387,0.4034653465346535
7,1.0,0.1642156862745098,0.3700980392156863
7,1.0,0.1188118811881188,0.6955445544554455
7,1.0,0.2860696517412935,0.5124378109452736
7,1.0,0.3935643564356436,0.34405940594059403
7,1.0,0.12871287128712872,0.4801980198019802
7,1.0,0.5,0.349009900990099
7,1.0,0.5172413793103449,0.5788177339901478
7,1.0,0.3316831683168317,0.49257425742574257
7,1.0,0.556930693069307,0.41089108910891087
7,1.0,0.5,0.37745098039215685
7,1.0,0.13613861386138615,0.5594059405940595
7,1.0,0.2867647058823529,0.4215686274509804
7,1.0,0.0975,0.315
7,1.0,0.11386138613861387,0.7004950495049505
7,1.0,0.10891089108910891,0.943069306930693
7,1.0,0.33663366336633666,0.6138613861386139
7,1.0,0.11138613861386139,0.7128712871287128
7,1.0,0.30845771144278605,0.48507462686567165
7,1.0,0.13366336633663367,0.4603960396039604
7,1.0,0.3589108910891089,0.47029702970297027
7,1.0,0.1311881188118812,0.7153465346534653
7,1.0,0.10301507537688442,0.27386934673366836
7,1.0,0.6206896551724138,0.45320197044334976
8,1.0,0.30445544554455445,0.5024752475247525
8,1.0,0.21782178217821782,0.3217821782178218
8,1.0,0.47277227722772275,0.655940594059406
8,1.0,0.400990099009901,0.37623762376237624
8,1.0,0.32019704433497537,0.5049261083743842
8,1.0,0.41336633663366334,0.36386138613861385
8,1.0,0.5763546798029556,0.6428571428571429
8,1.0,0.3292079207920792,0.6262376237623762
8,1.0,0.2769607843137255,0.3382352941176471
8,1.0,0.3069306930693069,0.34405940594059403
8,1.0,0.4282178217821782,0.3811881188118812
8,1.0,0.32338308457711445,0.4577114427860697
8,1.0,0.11386138613861387,0.4034653465346535
8,1.0,0.3589108910891089,0.48514851485148514
8,1.0,0.6616915422885572,0.30597014925373134
8,1.0,0.4073170731707317,0.36829268292682926
8,1.0,0.5270935960591133,0.3916256157635468
8,1.0,0.1188118811881188,0.5965346534653465
8,1.0,0.08663366336633663,0.7698019801980198
8,1.0,0.14285714285714285,0.3891625615763547
8,1.0,0.08415841584158416,0.943069306930693
8,1.0,0.5816831683168316,0.24752475247524752
8,1.0,0.105,0.27
8,1.0,0.12128712871287128,0.6410891089108911
8,1.0,0.3316831683168317,0.5198019801980198
8,1.0,0.31683168316831684,0.48514851485148514
8,1.0,0.5544554455445545,0.3292079207920792
8,1.0,0.5497512437810945,0.4253731343283582
8,1.0,0.33663366336633666,0.7153465346534653
8,1.0,0.5174129353233831,0.30845771144278605
8,1.0,0.11386138613861387,0.504950495049505
8,1.0,0.12376237623762376,0.49504950495049505
8,1.0,0.5792079207920792,0.2079207920792079
8,1.0,0.30445544554455445,0.6237623762376238
8,1.0,0.34558823529411764,0.33578431372549017
8,1.0,0.11386138613861387,0.47029702970297027
8,1.0,0.10396039603960396,0.75
8,1.0,0.11633663366336634,0.7698019801980198
8,1.0,0.2871287128712871,0.2623762376237624
8,1.0,0.3333333333333333,0.3181818181818182
9,1.0,0.13366336633663367,0.41089108910891087
9,1.0,0.3645320197044335,0.4458128078817734
9,1.0,0.3613861386138614,0.5618811881188119
9,1.0,0.28217821782178215,0.7351485148514851
9,1.0,0.2400990099009901,0.32425742574257427
9,1.0,0.32673267326732675,0.6410891089108911
9,1.0,0.3341584158415842,0.2871287128712871
9,1.0,0.3842364532019704,0.1330049261083744
9,1.0,0.1311881188118812,0.48514851485148514
9,1.0,0.6831683168316832,0.3415841584158416
9,1.0,0.3688118811881188,0.27970297029702973
9,1.0,0.2475,0.5025
9,1.0,0.355,0.4
9,1.0,0.11633663366336634,0.39851485148514854
9,1.0,0.10098522167487685,0.6699507389162561
9,1.0,0.3118811881188119,0.400990099009901
9,1.0,0.26616915422885573,0.5621890547263682
9,1.0,0.2814070351758794,0.31909547738693467
9,1.0,0.105,0.26
9,1.0,0.33910891089108913,0.655940594059406
9,1.0,0.13681592039800994,0.6840796019900498
9,1.0,0.2524752475247525,0.5866336633663366
9,1.0,0.16584158415841585,0.36386138613861385
9,1.0,0.504950495049505,0.6014851485148515
9,1.0,0.6336633663366337,0.6905940594059405
